kode_prov;kode_kab;tahun;q;adhb_or_adhk;status_data;c_pdrb;c_1;c_1a;c_1b;c_1c;c_1d;c_1e;c_1f;c_1g;c_1h;c_1i;c_1j;c_1k;c_1l;c_2;c_3;c_4;c_4a;c_4b;c_5;c_6;c_7
16;00;2017;3;2;3;72954660.18562820;44115664.56461350;20826936.65274600;3414173.88048013;1922440.31297769;2845924.28722171;1628988.80857316;1497864.47970013;3536888.64313695;1789974.63267211;882329.05094135;1669466.17951911;2365239.85559500;1735437.78105019;1052702.78771830;4841079.77858187;27526789.17367030;21210572.69528770;6316216.47838267;147181.41434190;29771825.29743570;34500582.83073350
16;00;2017;4;2;3;70881504.60033590;44486271.37895300;21048849.75156660;3425298.65404208;1923502.64011994;2865643.17977764;1641888.20014379;1501399.03481736;3565264.30254100;1801941.76811311;886515.69612368;1681348.58755627;2408942.03539030;1735677.52876122;1056428.09636637;6469800.03071871;28836782.83382860;22250403.17655010;6586379.65727851;-307150.24191062;30845109.20810150;40505736.70572180
16;00;2018;1;1;3;99461659.22945330;66827957.47116480;31177940.13971590;6350100.40353679;2756230.95981855;4466620.75787064;2428919.50415399;2297373.90774175;4616808.59581114;2952637.70861951;1222183.57747984;2484891.11796166;3717695.87988913;2356554.91856588;1469688.50683222;6235760.26660277;37871326.08535970;31280376.22544210;6590949.85991761;40974.97331057;32877967.50802520;45862015.58184190
16;00;2018;2;1;3;104180621.44060900;69226619.76390680;32544018.54193700;6518711.65449144;2836517.43294274;4613625.12928409;2499063.48468755;2341360.24624714;4794742.44177968;3037786.22254334;1229197.99887854;2518230.20341239;3872773.65894289;2420592.74876001;1564149.26714399;7454355.39625973;39674760.72526180;32547707.53012060;7127053.19514123;353308.55913857;36237654.48103800;50330226.75213980
16;00;2018;3;1;3;109244711.20681600;70243887.61739710;33149973.72027290;6562188.08546143;2873720.11006568;4662695.74280912;2532309.91917397;2371833.52774607;4851202.31920433;3061270.03174275;1251585.86103876;2561025.51278941;3922228.11533486;2443854.67175786;1605903.28778419;7880449.83950923;39810250.67383520;32818694.69784250;6991555.97599266;-799412.66654379;41942309.58849890;51438677.13366460
16;00;2018;4;1;3;106505164.84515700;71472597.28873070;33748675.63416860;6625760.93208831;2914871.51301380;4715431.85534613;2566175.14365135;2409304.46044478;4968317.14096090;3130219.87275083;1290413.16341387;2633809.10938500;3982780.76490527;2486837.69860184;1718405.54418397;10889708.51286230;40278212.56907610;33302316.40231390;6975896.16676220;-567422.93100624;35716914.85821790;53003250.99690810
16;00;2018;1;2;3;71613172.66157080;45009622.49497260;21397889.18253680;3460266.97817474;1944389.48079101;2859451.74542063;1638803.48616451;1512299.46548052;3605422.37001845;1818178.99328887;886922.80990164;1682635.46113438;2451978.91486622;1751383.60719483;1081094.78668649;4225926.52097412;26910882.72593720;20978102.24915350;5932780.47678374;233772.84469933;30062512.13982810;35910638.85152710
16;00;2018;2;2;3;74314271.79682350;45713707.54467890;21802258.58884520;3500058.60866019;1968903.61631143;2902343.52160194;1659288.52974156;1524862.01854977;3665428.93480072;1840874.53302379;889138.52517692;1692443.78844551;2496114.53533381;1771992.34418807;1127798.08147135;4990877.20138392;28143732.43421780;21786046.90539560;6357685.52882219;361259.34365888;31374192.02220600;37397294.83079330
16;00;2018;3;2;3;77439277.89862910;46110296.45435480;22039163.13319220;3513720.70832461;1983993.60743462;2920392.92161190;1672187.22788943;1536459.60986339;3690658.81375074;1849201.26037276;898590.11821008;1709235.17715397;2514742.25574675;1781951.62080438;1150847.74613027;5260620.25769250;28129616.32809440;21946499.32997270;6183116.99812167;-565281.04011359;35969551.93886340;38616373.78639270
16;00;2018;4;2;3;75117346.04362590;46587353.16861700;22271481.35242140;3533628.54907433;2000590.64680859;2939702.67076070;1685254.07813782;1550634.75675503;3742586.16217216;1873484.86793307;914810.35976724;1737517.10048638;2537416.21689253;1800246.40740777;1203360.74163882;7127203.08954145;28116953.30449360;22215214.87812460;5901738.42636902;-257351.61886499;31354113.43271720;39014286.07451720
16;00;2019;1;1;3;107853436.77658300;72215663.00189630;34048137.69170700;6697029.69148873;2934668.70155258;4762725.48445770;2589848.99075729;2441009.92871239;5070612.64219798;3189489.65404045;1301927.66286573;2655426.90698038;4021057.87479863;2503727.77233743;1771306.56508917;5057851.35895480;37186370.36338730;30825282.10228980;6361088.26109748;-229732.74834068;27239654.80939290;35387676.57379650
16;00;2019;2;1;3;112948166.27761500;74116317.60941250;35477375.94219360;6743517.08482685;2958272.20184984;4820548.22849758;2614988.02976404;2460249.53714830;5179925.86085823;3248382.12161404;1318333.81336456;2683297.68289763;4069876.26691944;2541550.83947842;1855039.89709510;8412161.32596779;40014493.56220440;33158514.90595870;6855978.65624576;-525935.93104218;27609468.69481810;38533378.88084110
16;00;2019;3;1;3;117665691.91819000;75204586.13978130;36143912.40554680;6789620.40376524;3002105.31731276;4845231.47389833;2631730.66335664;2522115.59588991;5217249.22550892;3282831.47734722;1343158.00497827;2746529.15060826;4091435.30401424;2588667.11755477;1813746.82989992;9082090.94215845;40975520.10101180;34349647.83983830;6625872.26117347;1134422.98120395;29993899.74674770;40538574.82261280
16;00;2019;4;1;3;114935419.10999200;75368408.26243320;36061520.73044220;6807131.40915771;3015802.48646912;4879913.60968780;2655288.48055533;2546050.99970409;5240877.49112670;3301421.10508372;1355960.78746495;2779272.81113739;4121733.50048027;2603434.85112394;1800900.22736887;14134770.91907700;41976333.12396100;35215998.36251330;6760334.76144768;-1110125.43423441;31497127.27787180;48731995.26648570
16;00;2019;1;2;3;75670144.74550450;46896214.71941790;22428964.32844590;3553579.82942677;2007729.94021582;2955181.89163269;1693418.00122146;1561339.60548538;3782937.05152844;1892068.01743281;919097.13614934;1745007.70158758;2550220.46248981;1806670.75380182;1231703.15131262;3288368.83240010;26447798.03941420;21075463.68042830;5372334.35898589;-241907.05905169;24060593.25155360;26012626.18954220
16;00;2019;2;2;3;78615286.55461070;47594989.14888360;22956088.70972900;3567260.39617118;2016683.38592457;2975054.67920159;1702528.21844332;1568163.13096948;3828005.78420932;1911389.31043048;925511.64953638;1755156.58830666;2567369.99553494;1821777.30042670;1272898.88339421;5350889.35956518;28389599.06001930;22629014.31303650;5760584.74698271;-666827.19960123;25187422.76420010;28513685.46185040
16;00;2019;3;2;3;81818717.79871670;48006799.29132950;23224308.51997280;3580074.51059962;2032352.80334843;2983062.12182935;1708256.22116149;1588789.06024054;3842496.77813754;1922029.90336784;934641.28517986;1776798.59053931;2574518.42443164;1839471.07252111;1255096.36102175;5604992.15680435;28967877.37091790;23416130.48949320;5551746.88142466;1091197.43898239;27560628.28694300;30667873.10728210
16;00;2019;4;2;3;79360603.27841570;48143451.27893010;23268449.36997590;3592236.65677280;2037359.38138124;2994583.69717887;1716503.53632146;1596920.17838205;3851892.80788671;1927904.81075020;939445.53986655;1788214.99313575;2584804.95279297;1845135.35448564;1249531.02406469;8557206.91997585;29381062.22613730;23742975.10244290;5638087.12369435;-501842.09457034;29078688.70393530;36547494.78005730
16;00;2020;1;1;3;114169571.37412900;77194545.47581550;37509955.34597730;7008677.20191230;3015037.96748779;4954056.17217178;2669280.40821902;2617617.84676821;5159278.61115374;3333271.03303685;1355373.94040504;2790941.00395684;4140861.63105053;2640194.31367601;1748821.01107314;5600195.03589451;39596500.34146720;32848970.64525120;6747529.69621598;251678.24011802;33660148.51599460;43882317.24623350
16;00;2020;2;1;3;110940073.79814300;71340536.73092270;34407413.58360240;6723096.02437026;2913710.07943065;4849896.25053814;2480579.67255739;2640038.60854994;4293782.48218102;3394247.95944874;967967.15386132;2791220.09805723;3205628.19889743;2672956.61942820;1596905.44906990;7755146.12365852;39847678.60937790;32884018.78946250;6963659.81991547;-983358.37118294;20395327.64932070;29012162.39302410
16;00;2020;3;1;3;115633626.14176800;73304476.96172080;35314066.73197560;6757645.01707663;2994640.67850407;4910113.57674510;2468453.37083920;2718700.61846534;4592693.44606304;3378925.61780164;1033836.40012888;2827814.11740604;3557345.73101394;2750241.65570130;1718269.46718270;7860053.80539177;41257821.17088890;34088041.72039050;7169779.45049843;-742503.70040903;21887415.31968370;29651906.88269060
16;00;2020;4;1;3;113864124.77955600;73765792.38677820;35651913.42679720;6792379.62350017;3026332.33816102;4913551.14726018;2536756.83508490;2725500.08871212;4764070.76646850;3382643.24692337;842035.14259865;2600275.18557461;3751872.92138595;2778461.66431156;1684584.21858096;10779605.49925030;41949118.72321640;34627600.24269140;7321518.48052502;-498151.12640547;25356663.25475250;39173488.17661730
16;00;2020;1;2;3;78707172.99866560;48513053.29293100;23516754.16769890;3623512.10264489;2035641.16447010;3028188.12230565;1721607.12778150;1638799.51118269;3816719.73385652;1946321.75148086;936503.24594608;1795723.70031488;2597329.07082476;1855953.59442413;1219297.03091735;3463794.70664238;27719493.88236590;22107065.69317150;5612428.18919441;63761.19662754;30240255.40397450;32512482.51479300
16;00;2020;2;2;3;77376770.11944210;45182137.35671740;21864843.45774770;3471431.34727362;1966281.66494315;2988948.54132673;1597070.27951415;1645838.16973636;3329324.62384304;1967042.50419482;668515.82038589;1795903.27268491;2029676.63431494;1857261.04075213;1146547.71710833;4917481.69837808;28147818.83714410;22361405.37408470;5786413.46305944;-81465.66489451;18755039.51550160;20690789.34051300
16;00;2020;3;2;3;80645497.05630830;46675520.73634980;22531807.37758750;3557625.85935439;2016767.25795023;3022723.65984373;1615207.46329140;1697379.21127461;3590250.26814974;1978876.07655412;714436.34938451;1810347.82868573;2250015.13307887;1890084.25119495;1187377.06649072;4913707.21449204;29359901.57993450;23313678.15238360;6046223.42755081;-978293.77257667;20538190.70532260;21050906.47370470
16;00;2020;4;2;3;78399776.48092980;46572366.43844890;22540820.10053860;3558479.68956064;2020397.43901454;3023328.20457569;1615417.44026163;1698227.90088025;3638000.59671613;1979469.73937708;581193.97022430;1661356.20238490;2364540.90335259;1891134.25156263;1157692.63982845;6574072.20752884;29377975.84893450;23328668.84743560;6049307.00149886;-335428.73148486;22430793.03016440;27377694.95249050
16;00;2021;1;1;3;114817463.23335500;74611796.63355550;36070333.71501850;6802751.56871289;3101548.96381671;5096047.31584102;2517437.37701269;2636480.02285462;4758817.13979007;3427294.13778276;845401.80118719;2801276.45741953;3752622.39552072;2801785.73859880;1723065.96764058;4938859.53807257;40217231.21751390;33349387.93521730;6867843.28229656;-440234.06941038;24791106.75980570;31024362.81382330
16;00;2021;2;1;3;121211087.65359000;76850614.21749390;37374684.63681560;6964915.69666290;3158538.61903842;5178416.87366251;2532071.30706603;2728055.49691136;4756580.73839119;3484974.29608161;976529.92548866;2946511.49414162;3830252.56002940;2919082.57320461;1814321.40995187;8972078.02706987;41947104.59343410;34783696.42020460;7163408.17322950;630804.86375649;24312258.12725840;33316093.58537420
16;00;2021;3;1;3;127481955.90738100;77314488.18870830;37503905.81245380;7060300.77693298;3158859.35124358;5189399.58483285;2546806.76693549;2771629.38897895;4705278.10948202;3608399.29479979;970201.83024194;3011417.24241560;3846892.20612530;2941397.82426601;1789622.96188213;8845404.02107017;40841167.98832980;35952736.82342130;4888431.16490848;-72174.86961633;30158872.54089950;31395424.92389220
16;00;2021;4;1;3;130126348.02527600;79858403.71739660;38789250.41814060;7398413.83927065;3199246.86297153;5417830.85602449;2613200.31714216;2780549.30195953;4954238.79735862;3648588.33611354;978450.77412081;3087640.88364409;4020195.68905233;2970797.64159831;1803453.11594235;11299259.84950310;42430062.87575400;37061604.23431460;5368458.64143940;262253.96163330;33920170.31929140;39447255.81424480
16;00;2021;1;2;3;78393931.37398090;46299174.34816350;22188056.26596510;3484819.15998673;1999183.26590488;3109190.72558564;1600394.05806719;1639808.86108997;3629633.19534369;2005598.73993686;580961.49263621;1789779.03682925;2363595.08699125;1908154.45982670;1181656.87747290;3524790.20616029;27717928.13737290;22113245.20048420;5604682.93688869;-299092.35771158;21179306.97959720;21209832.81707430
16;00;2021;2;2;3;81793513.11940610;47608960.81922320;22997920.31967290;3531515.73673055;2026372.15832119;3141215.39005918;1603594.84618333;1689331.08869489;3630722.08530229;2039292.79876780;669093.35106912;1879089.01076703;2414616.05642139;1986197.97723361;1219244.20108843;5244271.18778897;28809770.11674780;23002197.65754370;5807572.45920406;428565.00000000;22244129.73574880;23761427.94119100
16;00;2021;3;2;3;83802770.41228220;47705499.85559670;22993320.73560890;3564197.65889112;2020113.56185827;3146304.32443702;1603466.55859563;1712033.86073659;3594078.38458755;2112346.24891780;658018.02493391;1893986.59254177;2414371.73000665;1993262.17448142;1201565.16017265;4996577.62168248;27041804.69361360;23250621.39224520;3791183.30136841;-252853.35000000;26695836.42195850;23585659.99074170
16;00;2021;4;2;3;82414969.99645000;48947089.92471630;23598045.07095540;3662925.93404241;2041930.78832634;3268066.30179273;1638582.47622888;1715971.53861629;3753727.34643093;2135104.21851697;661134.70377676;1941906.91177530;2520832.96435338;2008861.66990091;1204088.44700901;6679309.11948011;27437598.32170800;23320373.25642190;4117225.06528609;178227.21970940;28556382.00934860;30587725.04552140
16;00;2022;1;1;3;131703257.72671500;81676418.27074310;40564123.06639530;7959163.15301601;3333042.53804611;5648846.73029890;2534872.09404413;2811720.52756497;4861816.87808524;3456157.23382867;992879.45932335;2836320.06906563;3878086.16149803;2799390.35957674;1820997.86718091;4896715.12253747;42297603.03263440;37543352.69292700;4754250.33970734;96423.42139016;34631230.61578530;33716130.60355670
16;00;2022;2;1;3;149132660.14069800;87008527.53772240;43185425.56850390;8012759.99332148;3608732.99698321;5966928.93159219;2680192.97081866;3019139.53456414;5416657.36014483;3679924.47087427;1051283.89053120;3089086.57470789;4218958.11999334;3079437.12568723;2053358.26259559;8581746.70534202;45123419.76391830;40742062.81987580;4381356.94404250;-86255.60286660;46037431.49755160;39585568.02356490
16;00;2022;3;1;3;156604811.96906100;89420848.00580080;43418279.44399030;8284013.05795184;3713410.53798974;6127478.55701320;2826229.56173097;3034840.30197965;6028087.28575095;3946463.83919225;1096741.65826590;3330050.78640484;4441708.83851051;3173544.13702063;2091460.61662466;8589096.75957242;47275441.87619080;41485180.60978030;5790261.26641051;-2682.76332825;52741250.44706410;43510602.97286350
16;00;2022;4;1;3;152638698.17274600;89688404.84358620;43421693.40608650;8285109.60187028;3723957.40994963;6141116.26257803;2844672.83011259;3059272.23138024;6074561.12762933;3969432.03616023;1114004.37196700;3372432.44590780;4463048.88319698;3219104.23674755;2101624.46290722;12096360.73706770;47386771.78329810;41504449.71049710;5882322.07280093;-13545.66030959;46350373.84383300;44971291.83763610
16;00;2022;1;2;3;82427260.72392350;49164151.08541110;24140800.10758740;3741678.84162432;2123199.63370173;3344539.05325468;1585820.12049431;1727091.03418652;3674148.32668659;2021687.48242935;667812.16428490;1786165.97745092;2458820.47343029;1892387.87028005;1199754.06220241;3513566.59134538;26865352.92887600;23034686.72813380;3830666.20074218;52310.30421053;26969227.49588500;25337101.74400680
16;00;2022;2;2;3;86090889.66480870;50839369.38956980;24776071.79130990;3820628.26518259;2209401.53883002;3463270.18964522;1599141.00950646;1780458.14714288;3921051.09423993;2093457.38805559;698544.88008529;1878260.69524829;2608670.82836302;1990413.56196056;1259501.81450009;4964393.61495412;26444342.43760500;23025472.85344260;3418869.58416240;-45913.92295177;33914732.49485040;31285536.16371900
16;00;2022;3;2;3;88272380.81773530;50544862.55482500;24269248.95961590;3770960.09773522;2178028.03697864;3489937.37010549;1609695.34016920;1737905.19742617;4006530.00809436;2189547.08216734;703155.27629386;1957147.64444872;2636322.73914367;1996384.80264644;1288092.50568924;4966528.77812129;27090213.43506870;23192702.10912350;3897511.32594513;-1410.71781231;41206146.82145860;36822052.55961520
16;00;2022;4;2;3;86713085.31544640;51430058.90853950;24618726.14463430;3809046.79472234;2179988.26221192;3491333.34505353;1668610.18961939;1745725.77081459;4121517.41932667;2259831.54350492;705405.37317800;2009403.48655550;2749420.98465294;2071049.59426542;1319779.58132920;7247365.85482389;27907009.98825760;23585839.18118220;4321170.80707537;-7057.96118676;35824516.70714760;37008587.76346460
16;00;2023;1;1;3;150516487.10968600;92091951.51350230;45664844.19250300;8821899.36744258;3723100.00599556;6180834.91458486;2921247.78151799;3019700.66743823;5839391.54006407;3995632.86772971;1116679.58662602;3276312.11826968;4343058.20727463;3189250.26405596;2109154.56234158;5927088.38618377;44134060.98999860;39908084.81350720;4225976.17649146;-4260.57620898;42306700.83098390;36048208.59711510
16;00;2023;2;1;3;158297276.78949300;95350591.00355380;47667121.11872590;9056299.35089138;3986027.04104497;6245878.06549161;2936420.15824564;3011251.30339468;6037504.10969250;3923725.70056358;1213008.66698479;3443218.59703554;4550193.85388329;3279943.03759992;2294176.09674623;9477653.74841198;46885373.27461350;41991535.86722150;4893837.40739207;2772.20942483;41129143.58238220;36842433.12564000
16;00;2023;3;1;3;162373697.41226200;95784555.84487410;48258252.05115710;9256585.84100888;3731838.09663753;6198361.61122667;2817122.09901979;3162305.90702739;5965978.64375555;4034491.73158261;1227706.45040091;3378237.07384233;4457979.07921723;3295697.25999812;2165602.94338697;8882818.98763136;48637662.34778440;43003659.53589050;5634002.81189389;2744.44956707;38684531.08807340;31784218.24905500
16;00;2023;4;1;3;157981213.45248000;98213918.75164310;49276532.05471780;9433290.45464526;3792039.13853458;6316684.86330248;2855218.04116483;3141700.44822944;6382355.27070395;4166155.95717070;1282254.92123996;3425006.63784032;4822958.73020973;3319722.23388405;2414417.82325101;13046349.79164590;51379709.37558390;44248885.54243650;7130823.83314746;2503.71335885;42962173.60478090;50037859.60778320
16;00;2023;1;2;3;86634094.15122980;52076916.67491390;25485305.30492550;3887132.25401415;2167780.32794353;3525548.41183506;1703984.72563933;1719190.73909821;4001169.11068233;2274520.44853770;706251.85962581;1940681.88731530;2653741.13438701;2011610.47091000;1316216.17645961;3939804.75950630;26996719.89946450;23562253.34200100;3434466.55746350;-2187.72104805;34089875.01470310;31783250.65276950
16;00;2023;2;2;3;90582215.28606930;53554353.51840680;26425713.07067720;3930668.13525911;2309553.16139104;3551284.91524145;1702280.74091369;1716440.03391565;4098797.63698298;2234033.98455373;728216.29246017;2033446.48152898;2767852.00316566;2056067.06231711;1378868.06645908;5472162.52250066;27249878.92221660;23442085.84995680;3807793.07225979;1415.04141747;34277955.62646910;31352418.41140040
16;00;2023;3;2;3;92748709.03667580;53068076.35721760;26428355.64198430;3982946.02145806;2153658.32299714;3521098.99346190;1602356.86142205;1791791.75140455;3948371.76370571;2236491.42193674;735862.56353100;1966749.43693482;2636102.24781497;2064291.33056638;1294343.45398514;4973265.09825733;27665220.57095230;23873420.22959600;3791800.34135630;1394.09450755;31470695.96683620;25724286.50508040
16;00;2023;4;2;3;91002426.80263280;53919184.67234870;26623925.47373500;4023970.36547907;2183378.80785450;3557718.42299390;1620783.96532841;1776740.70069275;4197908.85917191;2306940.90172774;761249.82197282;1983860.15703616;2820893.01538680;2061814.18096970;1430042.42170094;7515018.95361546;29074763.70240080;24513227.89174920;4561535.81065162;1261.48091798;33915678.21968080;34853522.64803200
16;00;2024;1;1;3;157419882.66406900;99050661.25141830;49528162.66565520;9459721.77983594;3842627.97427394;6406874.61611441;2891880.75394422;3170645.93980312;6410407.19006041;4299867.52443087;1292615.28455260;3476082.39182778;4901276.68315735;3370498.44776243;2678293.78577325;7328487.74295648;50035865.08382960;43658901.39224810;6376963.69158145;5404.52190915;36144285.54053510;37823115.26235290
16;00;2024;2;1;3;165962057.84863500;103624622.40566800;52570525.09203160;9737839.49210747;4118212.79880733;6574485.50363404;2866487.92985164;3218651.42171930;6698008.50604067;4342712.09242310;1327200.15009996;3595011.40626223;5072360.45100857;3503127.56168188;2780832.32641643;10146807.09568390;50282843.05996020;43960609.72303140;6322233.33692881;2901.79556041;38968363.80342960;39844312.63808310
